id,sex,employment,married,income,digital3
15680,M,retired,0,5449,.22842729
15681,M,student,0,0,.23344873
15682,M,employed,1,30227,.79488987
15683,M,employed,0,25965,.88780487
15684,F,student,0,11213,.62401938
15685,M,employed,1,5747,.8415786
15686,F,retired,1,134853,.33754438
15687,M,employed,0,15469,0
15688,F,employed,1,777862,.32000357
15689,M,retired,0,81356,.16292158
15690,F,unemployed,1,9411,.13939187
15691,M,employed,1,40636,.50853288
15692,F,student,0,0,.42086154
15693,F,employed,1,10453,.056228261
15694,F,employed,1,7021,.68785709
15695,F,student,0,8891,.79557574
15696,M,employed,1,9831,.51166505
15697,F,employed,0,6871,.47289252
15698,F,unemployed,0,0,.13420905
15699,M,employed,1,32529,.58904874
15700,F,unemployed,1,6868,.64304686
15701,F,retired,1,4232,0
15702,M,unemployed,1,0,.51595414
15703,M,retired,1,12544,.15933749
15704,M,employed,0,7624,.86767703
15705,M,student,0,0,.90231127
15706,F,employed,0,13421,.092228383
15707,F,employed,1,46122,.25793198
15708,M,employed,1,42075,.26797289
15709,M,employed,1,10276,.2299201
15710,M,employed,1,13892,.65772003
15711,M,retired,1,6467,0
15712,M,retired,0,4307,0
15713,M,student,1,0,0
15714,M,employed,1,244550,.072058171
15715,M,employed,1,16482,.32699838
15716,M,employed,1,10480,0
15717,F,employed,1,34253,0
15718,M,employed,0,7390,.65651828
15719,M,unemployed,0,0,.61350411
15720,M,employed,1,40327,.27229375
15721,F,unemployed,1,0,.76162273
15722,M,employed,1,7290,0
15723,F,unemployed,1,6269,.55454528
15724,M,employed,1,9295,0
15725,F,employed,1,34286,.66275382
15726,M,employed,1,14348,.25171685
15727,M,employed,1,16867,.1937912
15728,M,student,1,3363,.0018634344
15729,M,employed,1,32497,.79211825
15730,F,unemployed,1,22603,.62938261
15731,M,student,1,15984,.76172048
15732,M,employed,1,10165,.85616356
15733,M,employed,1,8018,.39674291
15734,M,employed,0,12831,0
15735,M,employed,1,62663,.41877365
15736,M,unemployed,1,13838,.74476421
15737,F,unemployed,1,0,0
15738,M,employed,1,175050,.480508
15739,M,employed,1,131815,.10283154
15740,F,employed,1,11429,.71367043
15741,F,unemployed,1,0,.76385224
15742,M,employed,0,58768,0
15743,F,employed,1,29466,.07777565
15744,F,retired,1,10780,.11700349
15745,M,student,1,0,.83862883
15746,F,student,0,0,.99785548
15747,M,employed,1,13275,.64949352
15748,M,employed,1,15554,.73192811
15749,M,employed,1,7199,.54866576
15750,M,employed,0,13570,.84385884
15751,F,unemployed,1,0,.34622386
15752,F,employed,1,4342,.78081399
15753,F,employed,1,5452,.55848533
15754,F,retired,1,4210,.10852643
15755,F,unemployed,1,29256,.027895175
15756,M,employed,0,67661,0
15757,F,employed,1,13111,.08742281
15758,M,unemployed,1,9186,.67221946
15759,F,unemployed,1,0,.89557499
15760,M,retired,0,8883,0
15761,M,unemployed,0,11331,.1905774
15762,M,student,0,0,.95109552
15763,M,employed,1,8465,.14909102
15764,F,employed,0,6206,.17497467
15765,M,student,0,0,.40795365
15766,M,unemployed,1,0,0
15767,M,unemployed,1,13262,.54259992
15768,M,employed,1,8416,0
15769,M,student,0,24833,.38055947
15770,F,employed,1,53081,0
15771,F,employed,1,13832,.86220491
15772,F,employed,0,19413,.75910258
15773,F,unemployed,1,0,0
15774,M,employed,1,22830,.32308477
15775,M,employed,1,12676,0
15776,F,employed,1,5364,.55178064
15777,M,employed,1,15628,.94052094
15778,M,employed,1,8163,.8370313
15779,M,student,0,14387,.40916404
15780,M,employed,1,17697,0
15781,F,employed,1,6005,.66605788
15782,M,unemployed,1,31344,.2908881
15783,M,employed,0,6766,.24114034
15784,M,employed,0,25439,.65553784
15785,M,employed,1,191901,.51660997
15786,F,unemployed,0,12203,.78447378
15787,F,employed,0,236624,0
15788,F,retired,1,4827,0
15789,M,employed,0,194027,.31366464
15790,M,employed,0,15468,.38550702
15791,F,student,0,0,.94762379
15792,F,employed,1,6081,.069338948
15793,F,employed,1,4589,.707708
15794,F,employed,1,5240,0
15795,F,employed,1,8893,.61714101
15796,M,unemployed,0,12774,.77587783
15797,M,employed,1,6002,0
15798,M,retired,1,14184,.24895224
15799,M,student,0,18169,.83497095
15800,F,employed,1,270123,.84021622
15801,F,employed,0,34599,.7000047
15802,F,retired,1,3240,.29823563
15803,F,employed,1,8993,.14276148
15804,M,employed,0,10399,0
15805,F,employed,1,7856,.68053108
15806,F,employed,1,9981,.83639699
15807,M,employed,0,12438,.96735287
15808,F,employed,1,4835,0
15809,M,unemployed,1,0,.52330244
15810,F,unemployed,1,20605,.11880489
15811,M,student,0,0,.55171889
15812,F,unemployed,0,26816,0
15813,M,unemployed,1,27574,0
15814,F,employed,1,4318,.83527648
15815,M,employed,1,31119,.5921675
15816,M,employed,1,8152,.5323922
15817,M,student,1,0,.89661843
15818,M,unemployed,0,9927,.59209287
15819,M,employed,1,62023,.0042124339
15820,M,employed,1,16636,.50706691
15821,F,retired,1,5857,0
15822,M,employed,0,196689,.89869529
15823,M,employed,1,14684,0
15824,F,employed,0,14969,0
15825,M,retired,1,4907,.20542869
15826,M,employed,0,8882,0
15827,F,employed,0,19591,.026176278
15828,M,employed,0,25125,.11611909
15829,M,employed,1,8172,.82244813
15830,M,employed,1,13676,0
15831,M,employed,1,8099,.42212415
15832,F,retired,1,6009,.36388257
15833,M,employed,1,7617,0
15834,F,retired,0,11834,.23799121
15835,F,unemployed,0,16901,.3675496
15836,M,employed,1,9935,.81146049
15837,F,employed,1,129745,.58708459
15838,F,student,0,0,.80155253
15839,F,employed,1,7843,.64329034
15840,M,employed,1,24218,.028492143
15841,F,employed,1,8030,.6001333
15842,F,retired,1,3180,0
15843,F,retired,1,4113,0
15844,M,employed,1,16672,.81317705
15845,M,employed,1,6662,.8556146
15846,M,unemployed,1,0,0
15847,M,employed,0,14079,0
15848,M,student,0,15989,.99085057
15849,M,unemployed,1,25330,0
15850,F,employed,1,8955,.8241722
15851,M,employed,1,13936,.91471201
15852,M,unemployed,0,9028,.52306008
15853,F,employed,0,13332,.7204386
15854,F,employed,1,53631,.19924966
15855,M,student,0,18993,.75217795
15856,M,employed,1,34766,.72231799
15857,M,unemployed,1,0,.63211328
15858,F,employed,1,7333,.016763376
15859,M,employed,1,17997,0
15860,F,student,0,5542,.55834895
15861,M,employed,0,12267,.97224861
15862,M,employed,0,21750,.60852063
15863,M,retired,0,11679,.22525029
15864,F,employed,0,11532,0
15865,F,retired,1,1749,.15044907
15866,M,employed,1,6385,.83982205
15867,M,retired,1,13206,.24494584
15868,M,student,0,0,.55417782
15869,F,employed,0,11566,.34923747
15870,M,unemployed,0,0,.82949722
15871,M,employed,0,29217,.11022908
15872,M,retired,1,7808,.35021535
15873,F,student,0,0,.2433378
15874,F,student,0,0,.68927467
15875,F,employed,1,8812,.7223838
15876,F,student,0,0,.39056927
15877,M,employed,0,13745,.10032518
15878,M,unemployed,0,0,.73093092
15879,F,employed,1,7620,.66689122
15880,F,employed,0,12713,.452039
15881,M,employed,0,13396,.69798052
15882,F,employed,0,5881,0
15883,M,employed,1,27516,.38275802
15884,M,employed,1,7460,0
15885,F,employed,0,10684,.57976049
15886,M,retired,1,7040,0
15887,F,student,1,0,.92037457
15888,M,student,0,0,.69036955
15889,F,employed,1,78411,.52955371
15890,M,employed,1,26657,.54536051
15891,M,employed,1,7216,.45577914
15892,F,unemployed,0,5252,.24683264
15893,F,retired,0,4641,.24196163
15894,M,employed,1,12226,.38898382
15895,M,employed,1,25030,0
15896,M,student,0,0,.91072547
15897,M,student,0,0,.81363487
15898,F,employed,1,5169,.68078876
15899,F,employed,0,5520,0
15900,F,retired,0,7179,.24561159
15901,M,student,0,6569,.9421013
15902,M,unemployed,1,0,.059886467
15903,F,retired,1,2885,.30472848
15904,M,employed,1,16098,.61761153
15905,F,employed,0,11999,.32914382
15906,M,retired,0,16315,.23269558
15907,M,retired,1,14141,.26329944
15908,M,unemployed,0,7658,.77193195
15909,M,student,1,182707,0
15910,M,student,0,3052,.49486798
15911,F,employed,1,4449,.88758284
15912,M,unemployed,1,0,.48724836
15913,F,employed,0,5733,.33901525
15914,M,employed,1,6408,.7642082
15915,F,student,0,0,.97120523
15916,F,employed,1,8044,.51931614
15917,M,unemployed,0,17463,.67490345
15918,F,unemployed,1,0,.55038428
15919,M,employed,1,7587,.6116845
15920,M,employed,1,15814,0
15921,M,employed,1,94161,.671323
15922,M,employed,1,10850,.9554292
15923,M,retired,0,7205,.22557457
15924,M,employed,1,5761,.31164101
15925,M,employed,1,14490,.50616097
15926,M,employed,1,5690,.76868129
15927,M,employed,0,42026,.51667255
15928,F,employed,1,23104,.60737187
15929,F,employed,1,4911,.51040262
15930,F,employed,1,9073,.30981106
15931,M,employed,0,10571,0
15932,M,employed,0,8650,.5101546
15933,F,student,0,0,.93931472
15934,F,employed,1,9279,.65574867
15935,M,unemployed,1,7966,.85649246
15936,F,employed,1,5158,.3875528
15937,M,student,0,4888,.53501213
15938,M,employed,1,7093,.77064621
15939,M,employed,0,18363,.40477836
15940,F,retired,1,3003,.30498984
15941,F,employed,1,5009,.86832398
15942,M,employed,1,82283,.81010944
15943,M,student,0,0,.73794532
15944,F,employed,0,17333,.0021709967
15945,F,retired,1,4313,.28293186
15946,F,retired,1,203,.31693506
15947,F,employed,0,8444,.71147323
15948,M,retired,0,3396,.12400141
15949,F,employed,1,110168,.79712915
15950,F,unemployed,1,15101,0
15951,M,student,0,0,.51360369
15952,F,employed,1,11699,.69233704
15953,M,employed,1,7996,.69523948
15954,M,employed,1,26540,.79711354
15955,M,employed,1,5803,.60252225
15956,M,employed,1,7590,0
15957,F,employed,1,5985,0
15958,M,employed,1,10360,.63107407
15959,F,retired,1,2773,0
15960,M,employed,1,5583,.57365113
15961,F,student,0,46466,.97741294
15962,F,student,0,0,0
15963,M,employed,0,9147,.61754292
15964,F,employed,1,7963,0
15965,F,retired,1,8429,.2784875
15966,F,employed,0,6347,.75077498
15967,F,employed,0,43299,.22719958
15968,M,employed,1,6216,.74939251
15969,M,employed,1,6323,.6181131
15970,M,student,0,6336,.53998673
15971,M,student,0,0,.74620956
15972,M,employed,0,7053,.69055611
15973,F,employed,1,15821,.61490756
15974,M,employed,1,27132,.66161382
15975,F,employed,1,5529,0
15976,M,employed,1,25620,.9487915
15977,M,employed,0,208897,0
15978,F,retired,1,2802,.32487512
15979,F,student,0,0,.37315792
15980,M,student,0,0,.81277168
15981,M,unemployed,1,9965,0
15982,F,retired,0,6336,0
15983,M,retired,1,3269,.2064168
15984,F,retired,1,4170,.32222596
15985,F,employed,1,12438,.059880655
15986,M,employed,1,183881,.40582743
15987,M,employed,1,54019,.54257107
15988,F,employed,1,45058,.026543394
15989,F,employed,0,21821,.059388947
15990,M,employed,1,27519,.53574067
15991,M,student,0,0,.8935836
15992,M,employed,1,50503,.44664073
15993,F,employed,1,6357,.036986776
15994,M,student,0,0,.41153404
15995,F,employed,1,15518,.84473395
15996,M,employed,1,12261,.74370086
15997,F,employed,1,5619,.1394552
15998,F,employed,1,16910,.78545284
15999,F,employed,0,10522,.22171222
16000,M,unemployed,1,0,0
16001,M,student,0,0,.16803706
16002,F,retired,1,2540,0
16003,M,student,0,5091,.8786267
16004,M,retired,0,5033,.13043824
16005,M,employed,1,18261,.80663937
16006,M,unemployed,1,0,.64485037
16007,F,unemployed,0,6269,.88325471
16008,F,employed,1,9290,.89466608
16009,M,student,0,0,.8223142
16010,M,employed,0,95398,0
16011,F,employed,1,5768,.86979455
16012,F,employed,1,30799,.37719667
16013,F,student,0,0,.70763206
16014,M,employed,0,10877,.55544084
16015,M,employed,0,8752,.66296577
16016,F,employed,0,12024,.71078384
16017,F,student,0,4511,.17199488
16018,F,retired,0,22981,0
16019,M,employed,1,11679,.51882833
16020,M,retired,1,3426,0
16021,F,retired,0,26643,.36566216
16022,F,employed,0,14967,.69059205
16023,F,student,0,9441,.890661
16024,M,employed,1,39046,.54499245
16025,M,employed,1,8645,0
16026,M,employed,0,12924,.63132375
16027,M,employed,1,69484,.15695032
16028,M,retired,0,4333,.21416533
16029,F,retired,0,2837,0
16030,F,retired,0,2912,0
16031,M,retired,0,7551,.20117661
16032,M,retired,1,23804,0
16033,F,student,0,8221,.97203535
16034,M,employed,1,56994,0
16035,M,student,0,27445,.60899979
16036,M,employed,1,14457,.1186863
16037,M,unemployed,0,16625,.57348424
16038,F,employed,0,25316,.5202021
16039,F,employed,1,20561,.9123348
16040,M,employed,1,5741,.52835631
16041,M,employed,1,23717,.26557037
16042,M,student,0,10795,.93035555
16043,M,retired,1,3637,.22178634
16044,M,retired,1,15670,.22286108
16045,F,employed,0,21048,.25409329
16046,F,employed,1,28358,0
16047,F,unemployed,1,0,0
16048,F,retired,1,22669,.34681788
16049,M,unemployed,1,0,.82049555
16050,M,employed,0,16907,0
16051,M,student,0,0,.99025369
16052,F,employed,1,17697,.79580361
16053,M,retired,1,12453,.2072227
16054,M,employed,1,8022,.46778303
16055,M,unemployed,1,0,.45788273
16056,F,employed,0,20382,.55300599
16057,M,employed,1,7691,0
16058,M,student,0,0,.45254216
16059,F,unemployed,1,6000,.39014167
16060,M,employed,1,6692,.38830763
16061,M,unemployed,1,0,0
16062,F,employed,1,5437,.06377887
16063,M,unemployed,0,7975,.72228265
16064,M,employed,0,6957,.60293037
16065,F,unemployed,0,10948,.38651189
16066,F,student,0,7145,.55063862
16067,F,student,0,15291,.22497036
16068,M,student,0,0,.94222355
16069,M,student,0,40506,.20711887
16070,F,employed,0,9720,.42200059
16071,M,employed,1,19843,.21884918
16072,F,employed,1,6288,.11669856
16073,M,employed,1,17165,.23433435
16074,M,retired,0,5265,0
16075,M,student,0,0,0
16076,M,employed,0,34936,0
16077,F,student,0,8032,.73545945
16078,F,employed,0,16262,.0022768374
16079,M,employed,1,86521,.89393651
16080,F,student,0,35666,.13638569
16081,M,retired,1,5283,.23539436
16082,F,employed,1,36950,0
16083,M,employed,1,11170,.63834393
16084,F,unemployed,0,0,.61069268
16085,F,employed,1,6444,.79607022
16086,M,employed,1,12057,.35823378
16087,F,employed,1,7400,0
16088,M,employed,0,40925,.84146565
16089,M,employed,1,7348,.1976418
16090,F,employed,1,4262,.010829401
16091,M,employed,1,5830,.44590548
16092,M,employed,1,8007,0
16093,M,employed,0,20309,.70499337
16094,M,employed,0,29654,.0076915501
16095,M,employed,1,7505,.45488012
16096,F,employed,1,45269,0
16097,M,student,1,2671,.40958169
16098,M,unemployed,1,18397,0
16099,M,retired,1,4073,.24486645
16100,M,student,0,0,.15971743
16101,M,employed,1,10594,0
16102,F,employed,1,9767,.60375857
16103,M,employed,1,10654,.76656306
16104,M,employed,1,29977,.7201106
16105,M,employed,1,21240,.34302756
16106,M,retired,1,14512,.23620924
16107,M,unemployed,1,0,.62721217
16108,F,student,0,10864,.87681937
16109,F,employed,1,54091,0
16110,M,employed,1,9737,0
16111,M,employed,1,76624,.7407549
16112,M,retired,0,3634,.11205488
16113,M,employed,1,38752,0
16114,F,unemployed,1,63781,0
16115,F,employed,0,138708,.54129505
16116,F,employed,0,34992,.55345821
16117,M,employed,1,22618,.6443724
16118,F,employed,1,84461,0
16119,M,unemployed,0,0,0
16120,M,retired,1,4305,.24831036
16121,F,employed,1,6681,.81707996
16122,F,employed,1,16910,.5119006
16123,F,unemployed,1,0,0
16124,M,employed,1,23250,.7026158
16125,M,employed,0,6894,.1841709
16126,F,employed,1,5983,0
16127,M,employed,1,11116,0
16128,F,employed,0,6392,.55996954
16129,M,employed,0,16047,.53636676
16130,M,retired,0,14548,.19647565
16131,M,employed,0,13956,.71502066
16132,M,employed,0,10464,.5316422
16133,M,retired,1,6715,.20593616
16134,M,student,0,0,.5222944
16135,F,employed,0,8158,0
16136,F,retired,1,3410,.11712804
16137,M,unemployed,0,0,0
16138,F,employed,1,5053,.35469326
16139,F,unemployed,1,0,.57639605
16140,F,employed,0,52269,.78227216
16141,M,employed,0,5856,.62734795
16142,F,student,0,9460,.082098648
16143,F,unemployed,1,8206,.64941311
16144,M,retired,0,17140,0
16145,M,employed,1,15273,0
16146,F,employed,1,18634,.53878909
16147,F,unemployed,1,0,.83923018
16148,F,retired,1,2744,.332717
16149,F,student,0,0,.94275564
16150,M,employed,1,8923,.92088163
16151,F,employed,1,15315,.55031186
16152,F,student,0,14027,.83515018
16153,M,unemployed,1,17753,.42977655
16154,M,unemployed,0,7093,.10258108
16155,M,employed,1,9569,.80772787
16156,M,employed,1,30801,.52615577
16157,F,student,0,10081,.90402937
16158,M,employed,0,10374,0
16159,M,unemployed,1,0,.92405963
16160,M,student,0,0,.96423668
16161,M,employed,1,10542,0
16162,F,unemployed,1,7455,0
16163,F,student,0,0,0
16164,M,employed,0,7070,.40138733
16165,M,employed,1,7063,0
16166,M,retired,0,4006,0
16167,F,unemployed,1,17636,0
16168,F,student,0,25782,.80843794
16169,F,unemployed,1,0,.76513147
16170,M,retired,0,3991,.21370041
16171,F,unemployed,1,0,.64489603
16172,M,employed,1,8252,.50138378
16173,M,employed,1,8003,.43109447
16174,M,unemployed,1,0,.58712494
16175,M,employed,0,31346,.74762887
16176,F,employed,1,12074,.42371807
16177,M,employed,1,16844,.67293274
16178,M,student,0,0,.92909133
16179,M,student,0,0,.07794036
16180,M,unemployed,1,0,.45904738
16181,M,employed,1,16077,.75716889
16182,M,student,0,16152,0
16183,M,unemployed,0,0,0
16184,M,employed,1,8240,.69278461
16185,M,employed,1,13129,.16087429
16186,F,employed,1,6001,.51183194
16187,M,employed,0,11279,.87356126
16188,M,student,0,0,0
16189,F,employed,0,28451,.23979281
16190,M,student,0,11496,.18982011
16191,F,employed,1,23249,.91090482
16192,M,retired,0,15453,0
16193,M,student,1,0,.93194503
16194,M,employed,0,24195,0
16195,F,employed,0,5697,.76863873
16196,M,employed,1,17349,.41471872
16197,M,unemployed,1,21715,.079256013
16198,M,employed,0,6409,.75283414
16199,M,employed,0,10038,0
16200,F,employed,0,10433,.38561055
16201,F,employed,0,13278,.17669404
16202,M,student,0,5246,.83484334
16203,M,employed,1,6933,0
16204,F,unemployed,1,5621,.00042859768
16205,M,employed,1,17973,.84055573
16206,M,unemployed,1,0,.53082305
16207,M,employed,1,8564,.80609363
16208,M,employed,0,9285,.1673312
16209,M,unemployed,1,5685,.34242716
16210,M,unemployed,1,17065,.87276137
16211,M,student,0,0,.31748435
16212,M,student,0,0,.91736907
16213,M,employed,0,8005,.62271476
16214,F,employed,1,54365,.90868616
16215,M,employed,0,8032,.54806501
16216,F,unemployed,0,0,0
16217,F,retired,0,6899,.2586973
16218,M,retired,0,6280,.27224913
16219,M,retired,1,11578,0
16220,F,employed,0,5699,0
16221,F,retired,0,4254,0
16222,M,employed,1,25176,0
16223,F,unemployed,0,21351,.72103924
16224,F,employed,1,49314,.28802252
16225,M,student,0,0,.99302125
16226,M,unemployed,1,10446,.5480746
16227,M,employed,1,36773,0
16228,M,unemployed,0,11644,.10984137
16229,M,retired,0,15870,.21887739
16230,F,retired,1,2908,.16109918
16231,F,employed,0,6472,.56480438
16232,M,employed,1,6147,.64633149
16233,M,employed,1,25153,0
16234,F,student,0,0,.74961948
16235,M,employed,1,94787,.8925392
16236,F,unemployed,1,8283,.22371463
16237,M,employed,1,29838,.73314488
16238,F,retired,0,516,.026664246
16239,M,employed,1,5645,.85111862
16240,M,employed,0,14864,.6216262
16241,M,employed,0,6784,.54279923
16242,F,unemployed,1,0,.78635108
16243,M,employed,1,65728,.98505342
16244,M,student,0,0,.77264738
16245,M,student,0,0,.12793951
16246,M,employed,1,9918,.58615738
16247,F,employed,1,38660,0
16248,F,retired,0,15436,0
16249,F,unemployed,1,7047,.0044827284
16250,F,employed,1,5587,.94479525
16251,F,employed,1,17725,0
16252,M,employed,1,18130,0
16253,F,student,0,6385,.25762951
16254,F,unemployed,1,0,.7470957
16255,M,employed,1,6561,.83495635
16256,M,retired,0,80443,.24179578
16257,M,employed,0,8846,0
16258,F,employed,1,6045,.99125975
16259,M,retired,1,17915,0
16260,F,employed,0,9228,.69318819
16261,M,employed,1,6412,.090966836
16262,F,student,0,33825,.81344432
16263,M,employed,0,20396,.54981035
16264,M,student,0,0,.9773277
16265,M,employed,1,12136,0
16266,M,employed,1,5248,.24905083
16267,F,unemployed,1,20867,.37680686
