id,sex,employment,married,income,digital2
117582,M,unemployed,1,7459,.6926927
117583,M,student,0,0,.5661186
117584,M,employed,1,18288,.72718185
117585,F,retired,1,2597,0
117586,F,unemployed,1,0,0
117587,M,employed,1,12058,.63212544
117588,M,employed,1,6527,.87964982
117589,M,employed,0,18150,.33603904
117590,F,employed,0,9371,.50886756
117591,M,unemployed,1,5633,.051657114
117592,M,unemployed,1,15204,.71786082
117593,F,retired,1,3243,0
117594,M,unemployed,1,12528,.65159875
117595,M,employed,1,7759,.96725923
117596,M,employed,1,17734,.35012886
117597,M,retired,1,5589,.012492131
117598,F,student,0,0,.38543683
117599,M,unemployed,1,10363,0
117600,M,employed,1,7647,.61500013
117601,F,student,0,0,.093670614
117602,F,retired,1,4196,.2638317
117603,F,student,0,0,.78045768
117604,M,student,0,18206,.72647786
117605,M,student,0,0,.83875567
117606,M,student,0,3449,.56550044
117607,M,employed,0,9937,0
117608,M,retired,1,3846,.10321043
117609,F,employed,1,12060,.25536051
117610,M,employed,0,14536,.53622174
117611,M,retired,1,20050,.23348388
117612,M,student,1,3547,.59286714
117613,M,retired,1,3993,.25061923
117614,M,unemployed,1,5147,.76930249
117615,M,employed,1,9889,.45343959
117616,M,student,0,0,.85226792
117617,M,employed,1,10806,.70117331
117618,F,employed,1,20572,.65100169
117619,M,student,1,0,.83894742
117620,M,employed,0,41240,.53911513
117621,M,retired,1,5016,.22648115
117622,F,retired,0,6895,.24620374
117623,M,employed,1,9730,.62088203
117624,M,employed,1,5739,.92393523
117625,F,employed,1,4769,0
117626,F,employed,1,5085,.58383542
117627,M,employed,1,28775,.5134334
117628,M,employed,1,26754,.084644206
117629,M,employed,1,11077,.60183048
117630,M,employed,1,11709,.23757495
117631,M,employed,1,22251,.5838207
117632,M,unemployed,1,14578,.23757274
117633,M,student,0,0,.937392
117634,F,student,0,8626,.92309862
117635,M,unemployed,1,0,.71952945
117636,M,retired,0,12708,.2688188
117637,F,employed,1,6533,.75954425
117638,M,retired,1,8703,.0004390807
117639,M,employed,1,16350,0
117640,M,employed,1,16272,.55968297
117641,F,retired,1,9584,.1054237
117642,M,employed,1,7836,.84735662
117643,F,unemployed,1,0,0
117644,F,employed,1,21734,0
117645,M,retired,1,4478,.26166165
117646,F,employed,1,18012,.52659273
117647,F,employed,1,15360,.15918271
117648,F,unemployed,1,0,.084222108
117649,F,student,0,0,.48572516
117650,F,employed,1,28861,.72953552
117651,F,unemployed,1,6406,.21187918
117652,M,employed,0,9287,0
117653,M,student,0,0,.7326408
117654,F,employed,1,7724,.076580405
117655,M,employed,1,9025,0
117656,M,retired,1,17958,.085835621
117657,F,employed,1,15221,.79710793
117658,M,employed,1,43525,.10450981
117659,M,employed,1,40982,.95110601
117660,M,student,0,0,.97077113
117661,M,employed,1,12399,.95622659
117662,F,unemployed,1,0,.6007551
117663,F,retired,1,4368,.27414364
117664,M,student,0,0,.87767535
117665,F,unemployed,1,0,.66416544
117666,M,student,0,0,.46141827
117667,F,student,0,0,.91152591
117668,M,employed,1,11269,.78764832
117669,M,unemployed,1,17058,.74935013
117670,M,retired,1,32945,.22298184
117671,M,employed,1,25211,.56891388
117672,M,employed,1,16384,.1137588
117673,M,employed,0,39171,.15671296
117674,F,employed,1,23864,0
117675,M,employed,1,13375,0
117676,M,student,0,3712,.84775478
117677,F,student,0,19628,.96480012
117678,F,student,0,0,.83540797
117679,F,employed,1,5875,.66464454
117680,M,employed,1,12732,.63052458
117681,F,student,0,0,.0092726517
117682,M,employed,1,13745,0
117683,F,employed,1,6234,.5670855
117684,F,employed,0,7789,0
117685,M,student,0,0,.87246621
117686,M,employed,1,17597,.33128798
117687,M,retired,1,14955,0
117688,F,retired,1,6517,0
117689,M,student,0,28249,.92583919
117690,M,employed,1,14511,.68978637
117691,M,employed,0,8724,.98503029
117692,M,student,1,45764,.81570691
117693,M,employed,1,71743,.50690848
117694,M,student,0,0,0
117695,M,unemployed,1,6306,.54960269
117696,F,employed,0,28348,0
117697,F,unemployed,0,0,.50987613
117698,F,employed,1,9823,.33180237
117699,F,student,1,0,.6247437
117700,F,employed,0,12484,.62489909
117701,F,employed,1,22418,0
117702,M,unemployed,1,0,0
117703,M,employed,0,48476,.39615571
117704,F,student,0,0,.36327362
117705,M,employed,0,8330,.60311013
117706,F,employed,1,8557,.75774854
117707,M,employed,1,10725,.69529074
117708,M,employed,1,23796,.66367722
117709,M,student,0,62229,.92638743
117710,F,employed,1,33630,.51286554
117711,F,employed,1,5416,0
117712,M,employed,0,13144,.57056451
117713,M,employed,0,21203,.59814531
117714,F,unemployed,1,0,.51580125
117715,F,unemployed,0,0,.83279049
117716,M,unemployed,0,0,0
117717,M,employed,1,49788,0
117718,F,retired,1,4479,.22840619
117719,M,employed,0,6584,.870516
117720,M,retired,1,3661,.34264761
117721,F,employed,0,10581,.14526203
117722,F,employed,1,16778,.82883412
117723,M,employed,1,18573,0
117724,F,unemployed,0,0,.62179422
117725,F,employed,0,19891,.18522885
117726,M,employed,1,11057,.1708575
117727,M,retired,1,5348,0
117728,M,student,0,0,.83712995
117729,M,employed,1,16582,0
117730,M,student,0,0,0
117731,M,employed,1,10045,0
117732,M,employed,1,11645,.66953599
117733,M,employed,0,41638,0
117734,F,employed,1,6547,0
117735,F,student,0,4202,.88699424
117736,M,unemployed,1,0,0
117737,F,student,0,0,.89723372
117738,F,student,0,3762,.92423332
117739,M,employed,1,18852,.38000843
117740,M,employed,0,13460,.49367395
117741,M,unemployed,1,0,.58952481
117742,M,employed,1,8807,.29160839
117743,M,retired,0,12513,0
117744,F,employed,0,21020,.55646431
117745,M,employed,1,12295,.50172937
117746,F,student,0,18467,.90530533
117747,M,employed,1,155248,.39513212
117748,F,unemployed,1,11380,.24085477
117749,M,employed,1,21720,.57880425
117750,F,student,0,25917,.83700573
117751,M,employed,1,13326,.54608637
117752,F,employed,1,151115,.63077545
117753,M,employed,0,5980,.28941566
117754,M,employed,0,15179,0
117755,F,unemployed,1,0,.59951699
117756,F,unemployed,1,0,0
117757,M,employed,1,104062,.70337069
117758,M,employed,0,12566,.88125366
117759,M,employed,1,50512,.34939277
117760,F,employed,0,7209,.60502112
117761,M,retired,0,4306,.164597
117762,M,student,0,0,.85910928
117763,M,employed,0,13397,.66422981
117764,F,employed,0,26597,0
117765,M,unemployed,0,15541,.78436124
117766,M,employed,1,271657,0
117767,M,employed,0,8094,.55645627
117768,M,employed,1,86509,.64812863
117769,F,employed,1,11324,.71955836
117770,M,employed,1,12531,.28771195
117771,M,employed,1,7586,.81599957
117772,F,retired,0,3244,0
117773,M,retired,0,8951,.2445838
117774,F,employed,1,167710,.98659259
117775,M,employed,1,17943,.7333917
117776,F,student,0,8333,0
117777,M,unemployed,1,22992,.85271555
117778,M,retired,0,4307,.037874024
117779,M,employed,1,9056,.77012134
117780,F,employed,0,16960,.696015
117781,M,employed,1,5715,.30858913
117782,F,retired,0,7283,0
117783,M,employed,0,9410,0
117784,F,employed,1,8351,0
117785,M,student,0,42255,.87107754
117786,M,unemployed,1,12833,.35197648
117787,M,retired,1,6463,.11015214
117788,F,employed,1,13995,.64103502
117789,F,unemployed,1,0,.84245092
117790,F,employed,1,266258,0
117791,F,unemployed,1,9248,.59097642
117792,M,student,0,19692,0
117793,F,employed,1,5419,.71968365
117794,F,student,0,0,.55962944
117795,M,employed,0,30579,.51824963
117796,M,employed,1,21709,.53562975
117797,F,employed,0,6292,.51745367
117798,M,student,1,0,.8593986
117799,F,employed,1,5937,0
117800,M,employed,0,5685,0
117801,F,student,0,0,0
117802,M,employed,1,8483,.98383057
117803,M,employed,1,5180,.4845992
117804,F,employed,1,5538,0
117805,F,employed,1,8707,0
117806,M,retired,1,6119,.33303073
117807,F,employed,1,14930,.7908566
117808,M,employed,1,7875,.70630193
117809,F,employed,1,4221,0
117810,F,employed,1,7681,0
117811,F,retired,1,4949,0
117812,M,employed,1,10061,0
117813,F,employed,1,10166,.75228417
117814,F,student,0,4476,.86518312
117815,M,employed,1,14072,.58527762
117816,F,employed,1,9866,.65061122
117817,F,employed,1,39952,.56743681
117818,M,employed,1,13890,.94261873
117819,F,employed,0,16864,.30715463
117820,F,employed,1,6761,.75721222
117821,F,retired,0,4936,0
117822,F,employed,1,5828,.83008707
117823,F,student,0,19045,.43016094
117824,M,employed,0,19244,.2820724
117825,F,student,0,0,.83994555
117826,F,employed,0,21182,.78171659
117827,F,employed,1,6519,.41936749
117828,M,employed,1,13174,0
117829,M,employed,1,17449,.64247733
117830,F,employed,1,15354,.72344995
117831,F,employed,1,8311,0
117832,M,employed,0,7137,0
117833,F,student,0,9387,0
117834,M,student,0,9175,.8412509
117835,M,employed,1,6177,.64162695
117836,F,student,0,0,.99986297
117837,M,employed,1,28316,.006078931
117838,M,employed,1,23615,.1709199
117839,F,unemployed,1,0,.99965614
117840,M,student,0,0,.8815574
117841,M,student,0,0,.35033873
117842,M,employed,0,8889,.70413727
117843,M,employed,0,15326,0
117844,F,employed,1,7282,.52720225
117845,F,employed,1,12411,.71930176
117846,M,retired,0,6334,.37749559
117847,F,employed,1,8310,.47177297
117848,M,employed,0,280438,.78043592
117849,M,unemployed,0,0,0
117850,F,student,0,0,.79603338
117851,F,employed,0,10257,.58886296
117852,F,employed,1,18427,.11217954
117853,M,employed,0,6642,.35084078
117854,M,employed,1,29133,.6637544
117855,M,employed,0,4976,0
117856,M,employed,0,77913,.64801306
117857,M,student,0,0,.87305731
117858,M,retired,1,8496,0
117859,M,employed,1,24336,0
117860,M,student,0,0,.97103274
117861,F,employed,0,28634,.63580871
117862,M,unemployed,1,23139,.67363715
117863,F,employed,1,10793,0
117864,F,unemployed,1,0,.52469033
117865,M,employed,1,18882,.57968026
117866,M,employed,1,22529,0
117867,F,unemployed,1,0,.81151038
117868,M,student,0,0,.92288512
117869,M,student,0,0,.3150419
117870,M,employed,1,6632,.36562917
117871,M,employed,1,21241,.6684432
117872,M,retired,0,3516,0
117873,F,employed,1,18866,.77663082
117874,F,student,0,24188,0
117875,M,employed,0,32319,.5467841
117876,F,student,0,0,.75817204
117877,F,employed,1,154122,.51468807
117878,M,retired,1,4356,.30049092
117879,F,unemployed,0,0,.62919724
117880,F,student,0,7381,.12738971
117881,M,employed,0,10147,.56727588
117882,F,employed,1,5119,.61389565
117883,M,student,1,0,.66954666
117884,M,retired,0,5272,.10780815
117885,M,employed,0,77168,.25314105
117886,M,student,1,0,.99619097
117887,M,employed,1,20301,.39891583
117888,M,student,0,0,.01997843
117889,M,employed,0,8775,.52694887
117890,F,student,0,0,.89877021
117891,M,employed,1,14960,.099273533
117892,F,retired,1,1035,0
117893,M,employed,1,8909,.46011528
117894,M,employed,1,11503,0
117895,F,employed,0,11377,.3339605
117896,M,student,1,0,.60403854
117897,M,unemployed,0,0,.66746527
117898,F,employed,1,85911,.76798952
117899,M,employed,1,9334,0
117900,M,unemployed,0,0,0
117901,M,employed,0,18281,.76407498
117902,M,employed,1,5807,.21168129
117903,M,employed,1,16890,0
117904,F,unemployed,0,5783,.76416969
117905,F,student,0,0,.074029766
117906,F,unemployed,1,0,.86865973
117907,M,employed,1,14041,.57869101
117908,F,employed,1,11740,.071895234
117909,M,employed,1,14653,.22785139
117910,M,employed,1,12978,.54630911
117911,F,unemployed,1,0,.25121021
117912,F,employed,1,10823,0
117913,M,student,0,0,0
117914,M,employed,0,32276,.056380961
117915,F,student,0,0,.93333316
117916,F,employed,1,7980,.13288383
117917,M,employed,0,20926,.75429541
117918,F,employed,1,28136,.70684355
117919,F,student,0,0,.85212553
117920,M,employed,1,11454,.88513833
117921,M,employed,1,6065,0
117922,M,student,0,0,.86534077
117923,F,student,0,0,.16881961
117924,F,retired,1,2523,.25697619
117925,F,retired,0,13757,.33235955
117926,M,employed,1,11016,.75209183
117927,M,employed,0,7940,0
117928,M,student,0,0,.75967807
117929,F,employed,0,33997,.98196173
117930,F,employed,1,6463,.37961811
117931,M,employed,1,5138,.40152147
117932,F,unemployed,0,18998,.35303029
117933,M,employed,1,55595,.40401694
117934,M,student,0,0,.79914451
117935,M,employed,1,20476,.62121403
117936,M,student,0,0,.73030287
117937,F,unemployed,1,0,.49390775
117938,F,employed,1,26336,.85980719
117939,F,student,0,0,.95869869
117940,M,unemployed,1,27001,0
117941,M,employed,1,58588,.52356875
117942,F,unemployed,1,6277,.94979274
117943,F,student,0,0,.82694519
117944,M,employed,1,37590,.92821687
117945,M,retired,1,3438,0
117946,M,student,0,0,.95070839
117947,F,employed,1,6820,.15860881
117948,M,retired,1,4424,0
117949,M,employed,1,7767,.82099032
117950,F,employed,1,22089,.72835046
117951,F,employed,1,8778,0
117952,M,unemployed,0,14725,0
117953,M,employed,1,6609,.14601125
117954,M,employed,1,66572,.54707724
117955,M,employed,1,26786,0
117956,M,employed,1,40116,.59142202
117957,M,employed,1,8687,.58137846
117958,M,employed,0,7564,.1425741
117959,M,employed,1,8073,0
117960,M,student,0,3090,.86302012
117961,M,retired,1,4727,.27075946
117962,M,employed,0,6685,.70876193
117963,M,employed,1,120393,.19060884
117964,M,employed,1,13061,.58433402
117965,F,employed,1,12860,.51881999
117966,F,retired,1,17087,.22435935
117967,M,student,0,18657,.24103965
117968,F,student,0,0,.99119854
117969,M,employed,1,6690,.57870919
117970,F,employed,0,19688,.91370165
117971,M,employed,1,22961,.48277292
117972,M,student,0,0,.74862713
117973,F,student,0,23624,.9394052
117974,F,student,0,0,.73166931
117975,M,employed,0,20974,.16819631
117976,M,employed,1,42433,.55124664
117977,M,unemployed,1,10770,0
117978,M,unemployed,1,0,0
117979,F,employed,1,15786,.55028665
117980,F,student,0,4843,.87014973
117981,F,retired,1,8530,.03856162
117982,F,student,0,0,.89478874
117983,F,employed,0,16396,0
117984,F,employed,1,6083,.63776636
117985,M,unemployed,1,0,.09984529
117986,M,student,0,27991,.0057141343
117987,F,student,1,0,.79516095
117988,M,employed,1,13595,0
117989,F,student,0,0,.13606238
117990,M,employed,0,6875,.26408604
117991,F,unemployed,1,0,0
117992,M,employed,0,5284,.13077635
117993,M,employed,0,7133,.63598734
117994,M,student,0,0,.93564093
117995,F,employed,0,42749,.11869533
117996,M,student,0,0,.9768796
117997,F,employed,0,15440,0
117998,M,unemployed,1,0,.080630861
117999,F,unemployed,1,38108,.84191996
118000,F,employed,0,14089,.090305589
118001,M,retired,0,3535,.28479183
118002,M,employed,0,9353,0
118003,M,employed,1,5706,.077052355
118004,M,employed,0,8191,0
118005,F,employed,1,197996,.26378655
118006,F,employed,1,95617,0
118007,M,student,0,0,.0352064
118008,M,employed,1,37697,.50235075
118009,M,employed,1,10627,0
118010,M,retired,0,7143,.14274041
118011,F,student,0,0,.87723821
118012,M,employed,1,6836,0
118013,M,retired,1,4006,.14082906
118014,M,employed,1,5446,0
118015,M,employed,1,6450,.89489752
118016,F,retired,1,43326,.13259904
118017,M,employed,1,8422,0
118018,M,employed,1,18850,.26460037
118019,F,unemployed,1,21201,.12618056
118020,M,student,1,0,.55855155
118021,M,employed,0,8839,.56120616
118022,M,unemployed,0,0,0
118023,M,employed,1,11023,0
118024,F,employed,1,5137,.64819056
118025,F,employed,1,6727,.744196
118026,M,employed,1,15857,.69744408
118027,M,unemployed,1,6131,.1093427
118028,F,unemployed,1,0,.79212004
118029,F,employed,0,25763,.55919951
118030,M,student,0,0,0
118031,F,employed,1,16780,.14471279
118032,F,unemployed,1,15985,.67117822
118033,F,employed,1,14155,0
118034,M,employed,1,26641,.52753466
118035,M,student,0,0,.052503977
118036,M,employed,0,10368,.5321964
118037,M,unemployed,1,27377,0
118038,M,employed,1,13491,0
118039,F,employed,0,16473,0
118040,M,employed,0,6425,.025265712
118041,M,student,0,0,.73023522
118042,M,student,0,7938,.40009275
118043,M,employed,1,27871,.94700849
118044,M,employed,1,8057,.67146456
118045,M,student,0,0,0
118046,M,employed,1,5633,.54735029
118047,M,employed,1,10072,.15167505
118048,M,employed,1,6545,.761971
118049,F,employed,0,19375,.013675044
118050,M,employed,1,15213,.67199284
118051,M,employed,0,11230,.58516294
118052,F,student,0,0,0
118053,M,student,0,0,.2352411
118054,F,unemployed,1,0,0
118055,M,employed,0,16944,.75059289
118056,M,employed,1,133236,0
118057,M,employed,1,32872,.454685
118058,F,employed,0,13728,.75490808
118059,F,student,0,5400,0
118060,M,employed,0,8915,.15011869
118061,F,employed,1,9344,.85301489
118062,M,employed,0,46302,.08399117
118063,M,employed,1,15507,.073312685
118064,F,employed,1,8650,.50350302
118065,M,student,0,0,.93569374
118066,F,retired,0,5497,.24907629
118067,M,employed,1,64268,.40103638
118068,M,employed,1,11450,.51029813
118069,M,employed,1,23191,.61249387
118070,F,employed,1,6722,.55541867
118071,M,employed,1,25726,.52506036
118072,F,student,0,0,.79229748
118073,M,unemployed,0,11390,0
118074,F,employed,1,8139,.47272512
118075,M,employed,1,11398,.31863841
118076,M,employed,0,8639,0
118077,F,employed,1,8558,0
118078,M,employed,0,35246,.71707177
118079,F,employed,1,6595,.92113137
118080,M,student,0,9233,.84974384
118081,M,retired,1,7164,0
118082,F,student,0,14481,.73697203
118083,F,unemployed,1,0,.76867616
118084,F,employed,1,9644,0
118085,M,employed,1,5623,.69545853
118086,F,unemployed,1,12737,.78802389
118087,M,employed,1,7031,.48441914
118088,M,employed,0,78401,.60910159
118089,F,employed,1,11096,.98500538
118090,M,unemployed,1,0,.56505007
118091,M,unemployed,1,0,.90650791
118092,F,retired,0,12132,0
118093,M,employed,0,77030,.68641359
118094,M,employed,1,11592,.86380076
118095,F,retired,0,4656,.12975687
118096,M,employed,1,5092,0
118097,F,employed,0,15020,.6326527
118098,F,employed,1,131687,.54207683
118099,M,employed,1,15732,0
118100,F,retired,0,3345,.073087528
118101,F,unemployed,0,0,.064998709
118102,F,student,0,0,.98790008
118103,M,employed,1,104031,.88252527
118104,M,retired,1,7849,.14338267
118105,M,employed,0,31966,.54109412
118106,F,employed,1,37913,.55849367
118107,M,employed,1,16564,.92384923
118108,M,employed,1,14827,.51721936
118109,M,employed,0,25998,.35602331
118110,F,employed,0,9544,.55222243
118111,F,employed,1,14642,.12143244
118112,F,employed,1,10854,0
118113,M,unemployed,1,0,.92573839
118114,F,unemployed,1,21281,.40987757
118115,M,employed,1,36200,.62911069
118116,M,retired,1,3646,0
118117,M,unemployed,0,6844,0
118118,M,student,0,23376,.98513275
118119,F,employed,1,36265,.78362775
118120,F,student,0,8251,.27557981
118121,M,employed,1,9408,.53355354
118122,F,employed,1,5243,.74277806
118123,M,retired,1,4393,0
118124,M,employed,0,19549,.88291448
118125,M,employed,1,17738,.5654797
118126,F,employed,0,7852,.84434384
118127,M,unemployed,1,9193,.11366975
118128,M,employed,1,15953,0
118129,F,unemployed,1,6946,.23071061
118130,M,employed,1,14057,.21761499
118131,F,employed,1,23982,.75062227
118132,F,unemployed,1,0,0
